adjustment_id,fileName,originalQid,issue,detail,updatedFile,status,evidence
186,CQ14649.md,14649,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14649_updated.md,PASS,numbered Pass-1 section count = 17
187,CQ14649.md,14649,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14649_updated.md,PASS,Question YAML heading with fenced yaml block present
188,CQ14649.md,14649,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14649_updated.md,PASS,case-study numbered item count = 17
189,CQ14649.md,14649,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14649_updated.md,PASS,json parsed as dict
190,CQ14649.md,14649,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14649_updated.md,PASS,json parsed as dict
191,CQ14649.md,14649,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14649_updated.md,PASS,json parsed as dict
192,CQ14650.md,14650,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14650_updated.md,PASS,leading YAML frontmatter present
193,CQ14650.md,14650,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14650_updated.md,PASS,numbered Pass-1 section count = 16
194,CQ14650.md,14650,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14650_updated.md,PASS,json parsed as dict
195,CQ14650.md,14650,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14650_updated.md,PASS,json parsed as dict
196,CQ14650.md,14650,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14650_updated.md,PASS,json parsed as dict
197,CQ14654.md,14654,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14654_updated.md,PASS,leading YAML frontmatter present
198,CQ14654.md,14654,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14654_updated.md,PASS,numbered Pass-1 section count = 17
199,CQ14655.md,14655,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14655_updated.md,PASS,leading YAML frontmatter present
200,CQ14655.md,14655,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14655_updated.md,PASS,numbered Pass-1 section count = 17
201,CQ14655.md,14655,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14655_updated.md,PASS,json parsed as dict
202,CQ14655.md,14655,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14655_updated.md,PASS,json parsed as dict
203,CQ14655.md,14655,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14655_updated.md,PASS,json parsed as dict
204,CQ14656.md,14656,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14656_updated.md,PASS,leading YAML frontmatter present
205,CQ14656.md,14656,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14656_updated.md,PASS,Question YAML heading with fenced yaml block present
206,CQ14656.md,14656,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14656_updated.md,PASS,case-study numbered item count = 17
207,CQ14656.md,14656,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14656_updated.md,PASS,json parsed as dict
208,CQ14656.md,14656,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14656_updated.md,PASS,json parsed as dict
209,CQ14656.md,14656,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14656_updated.md,PASS,json parsed as dict
210,CQ14657.md,14657,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14657_updated.md,PASS,leading YAML frontmatter present
211,CQ14657.md,14657,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14657_updated.md,PASS,Question YAML heading with fenced yaml block present
212,CQ14657.md,14657,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14657_updated.md,PASS,case-study numbered item count = 17
213,CQ14657.md,14657,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14657_updated.md,PASS,json parsed as dict
214,CQ14657.md,14657,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14657_updated.md,PASS,json parsed as dict
215,CQ14657.md,14657,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14657_updated.md,PASS,json parsed as dict
216,CQ14658.md,14658,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14658_updated.md,PASS,leading YAML frontmatter present
217,CQ14658.md,14658,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14658_updated.md,PASS,numbered Pass-1 section count = 17
218,CQ14658.md,14658,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14658_updated.md,PASS,json parsed as dict
219,CQ14658.md,14658,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14658_updated.md,PASS,json parsed as dict
220,CQ14658.md,14658,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14658_updated.md,PASS,json parsed as dict
221,CQ14659.md,14659,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,leading YAML frontmatter present
222,CQ14659.md,14659,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,numbered Pass-1 section count = 17
223,CQ14659.md,14659,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,Question YAML heading with fenced yaml block present
224,CQ14659.md,14659,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,case-study numbered item count = 17
225,CQ14659.md,14659,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,json parsed as dict
226,CQ14659.md,14659,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,json parsed as dict
227,CQ14659.md,14659,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14659_updated.md,PASS,json parsed as dict
228,CQ14663.md,14663,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,leading YAML frontmatter present
229,CQ14663.md,14663,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,numbered Pass-1 section count = 17
230,CQ14663.md,14663,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,Question YAML heading with fenced yaml block present
231,CQ14663.md,14663,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,case-study numbered item count = 17
232,CQ14663.md,14663,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,json parsed as dict
233,CQ14663.md,14663,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,json parsed as dict
234,CQ14663.md,14663,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14663_updated.md,PASS,json parsed as dict
235,CQ14664.md,14664,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14664_updated.md,PASS,leading YAML frontmatter present
236,CQ14664.md,14664,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14664_updated.md,PASS,numbered Pass-1 section count = 17
237,CQ14664.md,14664,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14664_updated.md,PASS,json parsed as dict
238,CQ14664.md,14664,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14664_updated.md,PASS,json parsed as dict
239,CQ14664.md,14664,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14664_updated.md,PASS,json parsed as dict
240,CQ14665.md,14665,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14665_updated.md,PASS,leading YAML frontmatter present
241,CQ14665.md,14665,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14665_updated.md,PASS,numbered Pass-1 section count = 16
242,CQ14665.md,14665,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14665_updated.md,PASS,case-study numbered item count = 17
243,CQ14665.md,14665,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14665_updated.md,PASS,json parsed as dict
244,CQ14665.md,14665,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14665_updated.md,PASS,json parsed as dict
245,CQ14665.md,14665,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14665_updated.md,PASS,json parsed as dict
246,CQ14668.md,14668,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14668_updated.md,PASS,numbered Pass-1 section count = 14
247,CQ14669.md,14669,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14669_updated.md,PASS,leading YAML frontmatter present
248,CQ14669.md,14669,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14669_updated.md,PASS,numbered Pass-1 section count = 17
249,CQ14669.md,14669,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14669_updated.md,PASS,case-study numbered item count = 17
250,CQ14669.md,14669,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14669_updated.md,PASS,json parsed as dict
251,CQ14669.md,14669,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14669_updated.md,PASS,json parsed as dict
252,CQ14669.md,14669,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14669_updated.md,PASS,json parsed as dict
258,CQ14676_church_youth_accusation.md,14676,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14676_church_youth_accusation_updated.md,PASS,numbered Pass-1 section count = 19
259,CQ14678.md,14678,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14678_updated.md,PASS,leading YAML frontmatter present
260,CQ14678.md,14678,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14678_updated.md,PASS,numbered Pass-1 section count = 17
261,CQ14678.md,14678,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14678_updated.md,PASS,case-study numbered item count = 17
262,CQ14678.md,14678,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14678_updated.md,PASS,json parsed as dict
263,CQ14678.md,14678,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14678_updated.md,PASS,json parsed as dict
264,CQ14678.md,14678,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14678_updated.md,PASS,json parsed as dict
265,CQ14679.md,14679,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14679_updated.md,PASS,leading YAML frontmatter present
266,CQ14679.md,14679,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14679_updated.md,PASS,numbered Pass-1 section count = 16
267,CQ14679.md,14679,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14679_updated.md,PASS,json parsed as dict
268,CQ14679.md,14679,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14679_updated.md,PASS,json parsed as dict
269,CQ14679.md,14679,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14679_updated.md,PASS,json parsed as dict
270,CQ14680.md,14680,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14680_updated.md,PASS,leading YAML frontmatter present
271,CQ14684.md,14684,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14684_updated.md,PASS,leading YAML frontmatter present
272,CQ14684.md,14684,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14684_updated.md,PASS,Question YAML heading with fenced yaml block present
273,CQ14684.md,14684,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14684_updated.md,PASS,case-study numbered item count = 17
274,CQ14684.md,14684,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14684_updated.md,PASS,json parsed as dict
275,CQ14684.md,14684,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14684_updated.md,PASS,json parsed as dict
276,CQ14684.md,14684,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14684_updated.md,PASS,json parsed as dict
277,CQ14685.md,14685,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ14685_updated.md,PASS,numbered Pass-1 section count = 14
278,CQ14685.md,14685,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14685_updated.md,PASS,Question YAML heading with fenced yaml block present
279,CQ14685.md,14685,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14685_updated.md,PASS,case-study numbered item count = 17
280,CQ14685.md,14685,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14685_updated.md,PASS,json parsed as dict
281,CQ14685.md,14685,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14685_updated.md,PASS,json parsed as dict
282,CQ14685.md,14685,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14685_updated.md,PASS,json parsed as dict
283,CQ14690.md,14690,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14690_updated.md,PASS,leading YAML frontmatter present
284,CQ14690.md,14690,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ14690_updated.md,PASS,Question YAML heading with fenced yaml block present
285,CQ14690.md,14690,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14690_updated.md,PASS,case-study numbered item count = 17
286,CQ14690.md,14690,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ14690_updated.md,PASS,json parsed as dict
287,CQ14690.md,14690,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ14690_updated.md,PASS,json parsed as dict
288,CQ14690.md,14690,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ14690_updated.md,PASS,json parsed as dict
289,CQ14695.md,14695,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14695_updated.md,PASS,leading YAML frontmatter present
290,CQ14695.md,14695,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ14695_updated.md,PASS,case-study numbered item count = 17
291,CQ14701.md,14701,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ14701_updated.md,PASS,leading YAML frontmatter present
